candidate_id,source_id,source_term_iri,source_label,source_term_type,uogto_source_id,uogto_term_iri,uogto_label,uogto_term_type,candidate_predicate,confidence,review_status,decision_predicate,reviewer,review_rationale,review_flags,evidence_json
candidate-fe7b6a01e01c8d89,schema_org,https://ref.gs1.org/voc/Organization,Organization,class,uogto_core_uogto-core,https://w3id.org/uogto/core#Coalition,Coalition,class,no_match,0.1233,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6667, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-f9e0c0ee010585d5,schema_org,http://unece.org/vocab#ProductionDate,ProductionDate,property,uogto_core_uogto-governance,https://w3id.org/uogto/core#reviewDate,review date,datatype_property,no_match,0.1232,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.3563, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5385, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-808c4b79a2ebd799,schema_org,https://schema.org/Action,Action,class,uogto_core_actions,https://w3id.org/uogto/core#SequentialAction,Sequential Action,class,no_match,0.1232,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.1527, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5217, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.25, ""synonym"": false, ""type_compatible"": true}"
candidate-a453846b187fb6af,schema_org,https://schema.org/ActivateAction,ActivateAction,class,uogto_extensions_marl,https://w3id.org/uogto/extensions#ActionSpace,ActionSpace,class,no_match,0.1232,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2453, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.4444, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.375, ""synonym"": false, ""type_compatible"": true}"
candidate-f93de1874c1f96b8,schema_org,https://schema.org/AchieveAction,AchieveAction,class,uogto_extensions_matching-allocation,https://w3id.org/uogto/extensions#Allocation,Allocation,class,no_match,0.1228,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5833, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.2222, ""synonym"": false, ""type_compatible"": true}"
candidate-26c249b514e3558f,schema_org,http://unece.org/vocab#PaymentMeansID,PaymentMeansID,property,uogto_extensions_mechanism-design,https://w3id.org/uogto/extensions#hasPaymentRule,hasPaymentRule,object_property,no_match,0.1226,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2774, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5625, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-a49b6ad019eb15d0,schema_org,http://www.w3.org/ns/prov#InstantaneousEvent,InstantaneousEvent,class,uogto_extensions_trust-reputation-provenance,https://w3id.org/uogto/extensions#AuditEvent,AuditEvent,class,no_match,0.1225,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.3563, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5333, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-719cc9d5abec99fa,schema_org,https://schema.org/AchieveAction,AchieveAction,class,uogto_core_uogto-core,https://w3id.org/uogto/core#Coalition,Coalition,class,no_match,0.1214,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.1455, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5217, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.2222, ""synonym"": false, ""type_compatible"": true}"
candidate-1f2a33086394c493,schema_org,https://schema.org/ActivateAction,ActivateAction,class,uogto_core_uogto-core,https://w3id.org/uogto/core#UtilityFunction,Utility Function,class,no_match,0.1213,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5806, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.2, ""synonym"": false, ""type_compatible"": true}"
candidate-f151aab481397550,schema_org,https://schema.org/AgreeAction,AgreeAction,class,uogto_core_uogto-core,https://w3id.org/uogto/core#PreferenceRelation,Preference Relation,class,no_match,0.1213,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5806, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.2, ""synonym"": false, ""type_compatible"": true}"
candidate-d8d04e427d0f1d67,schema_org,https://schema.org/ActionAccessSpecification,ActionAccessSpecification,class,uogto_core_uogto-core,https://w3id.org/uogto/core#ActionProfile,Action Profile,class,no_match,0.1211,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2333, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.4878, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.2222, ""synonym"": false, ""type_compatible"": true}"
candidate-e17362322334d4be,schema_org,https://schema.org/AlignmentObject,AlignmentObject,class,uogto_extensions_petri-net-devs-hla,https://w3id.org/uogto/extensions#FederationObjectModel,FederationObjectModel,class,no_match,0.1209,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.1594, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5128, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.2222, ""synonym"": false, ""type_compatible"": true}"
candidate-310084a221e5eda0,schema_org,http://unece.org/vocab#PriceTypeCode,PriceTypeCode,property,uogto_extensions_epistemic-games,https://w3id.org/uogto/extensions#hasTypeSpace,hasTypeSpace,object_property,no_match,0.1207,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.2691, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5517, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-81368e8a6f43f8c8,schema_org,http://unece.org/vocab#RequestForQuotation,RequestForQuotation,class,uogto_core_actions,https://w3id.org/uogto/core#SequentialAction,Sequential Action,class,no_match,0.1206,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6471, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-947f712d950c39cf,schema_org,https://schema.org/AdministrativeArea,AdministrativeArea,class,uogto_core_rules,https://w3id.org/uogto/core#ConstitutiveRule,Constitutive Rule,class,no_match,0.1203,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.0, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5556, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.25, ""synonym"": false, ""type_compatible"": true}"
candidate-4bb65e3c229e4751,ssn_sosa,http://xmlns.com/foaf/0.1/Agent,Agent,class,uogto_alignments_mcp-a2a,https://w3id.org/uogto/core#Agent,Agent,class,owl:equivalentClass,0.55,accepted,owl:equivalentClass,automation_prefill,Accepted by deterministic exact/equivalent prefill; high-impact rows remain flagged for reviewer attention.,high_impact_requires_review,"{""definition_similarity"": 0.0, ""embedding_similarity"": 1.0, ""exact_iri"": false, ""exact_label"": true, ""external_is_uogto_parent"": false, ""lexical_similarity"": 1.0, ""normalized_label"": true, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-6dfa0cf78387055e,ssn_sosa,http://www.w3.org/ns/sosa/observes,observes,property,uogto_core_uogto-core,https://w3id.org/uogto/core#observes,observes,object_property,owl:equivalentProperty,0.5333,accepted,owl:equivalentProperty,automation_prefill,Accepted by deterministic exact/equivalent prefill; high-impact rows remain flagged for reviewer attention.,high_impact_requires_review,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.6667, ""exact_iri"": false, ""exact_label"": true, ""external_is_uogto_parent"": false, ""lexical_similarity"": 1.0, ""normalized_label"": true, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-7d0a9b37915802a6,ssn_sosa,http://xmlns.com/foaf/0.1/name,name,annotation_property,uogto_core_uogto-core,https://w3id.org/uogto/core#name,name,datatype_property,no_match,0.4308,rejected,,ontology_alignment_reviewer,Rejected because the candidate crosses incompatible term types without an approved bridge pattern.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.8165, ""exact_iri"": false, ""exact_label"": true, ""external_is_uogto_parent"": false, ""lexical_similarity"": 1.0, ""normalized_label"": true, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": false}"
candidate-5350a2f6f88fb827,ssn_sosa,http://www.w3.org/ns/ssn/hasProperty,has property,object_property,uogto_extensions_institutional-economics,https://w3id.org/uogto/extensions#hasPropertyRight,hasPropertyRight,object_property,no_match,0.2009,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3864, ""embedding_similarity"": 0.5601, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.8, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-f2d707b6edb6bd67,ssn_sosa,http://www.w3.org/ns/ssn/hasProperty,has property,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasRole,has role,object_property,no_match,0.1748,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3571, ""embedding_similarity"": 0.3651, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-607d10d1d763d4f5,ssn_sosa,http://www.w3.org/ns/ssn/Property,Property,class,uogto_extensions_verification-games,https://w3id.org/uogto/extensions#SafetyProperty,SafetyProperty,class,no_match,0.1693,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2911, ""embedding_similarity"": 0.3727, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6957, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-0302667b4950f8bb,ssn_sosa,http://www.w3.org/ns/ssn/isPropertyOf,is property of,object_property,uogto_extensions_institutional-economics,https://w3id.org/uogto/extensions#hasPropertyRight,hasPropertyRight,object_property,no_match,0.1669,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.4318, ""embedding_similarity"": 0.3234, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6154, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-48c6b7d3dafa768b,ssn_sosa,http://www.w3.org/ns/sosa/Observation,Observation,class,uogto_extensions_marl,https://w3id.org/uogto/extensions#ObservationSpace,ObservationSpace,class,no_match,0.1667,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.5345, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7857, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-004c5491f12f691c,ssn_sosa,http://www.w3.org/ns/ssn/Property,Property,class,uogto_extensions_institutional-economics,https://w3id.org/uogto/extensions#PropertyRight,PropertyRight,class,no_match,0.1652,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2238, ""embedding_similarity"": 0.3086, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7273, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-c84a492c104e6f8c,ssn_sosa,http://www.w3.org/ns/ssn/hasOutput,has output,object_property,uogto_extensions_contract-theory,https://w3id.org/uogto/extensions#hasContract,hasContract,object_property,no_match,0.1635,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3617, ""embedding_similarity"": 0.3086, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6364, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-532f09f12ec05be4,ssn_sosa,http://www.w3.org/ns/ssn/hasOutput,has output,object_property,uogto_extensions_computational-social-choice,https://w3id.org/uogto/extensions#hasBallot,hasBallot,object_property,no_match,0.161,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3797, ""embedding_similarity"": 0.3333, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-13943712d5eca3a8,ssn_sosa,http://www.w3.org/ns/ssn/Property,Property,class,uogto_extensions_verification-games,https://w3id.org/uogto/extensions#LivenessProperty,LivenessProperty,class,no_match,0.1607,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2805, ""embedding_similarity"": 0.3727, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.64, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-6fa7b511f6c20692,ssn_sosa,http://www.w3.org/ns/ssn/hasProperty,has property,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasPlayer,has player,object_property,no_match,0.1603,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.322, ""embedding_similarity"": 0.3086, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6364, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-d0251b1a9a8f2f14,ssn_sosa,http://www.w3.org/ns/ssn/hasDeployment,has deployment,object_property,uogto_extensions_security-games,https://w3id.org/uogto/extensions#hasDefender,hasDefender,object_property,no_match,0.1598,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3597, ""embedding_similarity"": 0.2965, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6154, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-f91177dd9851abfd,ssn_sosa,http://www.w3.org/ns/ssn/hasDeployment,has deployment,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasPlayer,has player,object_property,no_match,0.1594,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2716, ""embedding_similarity"": 0.2857, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6667, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-46bd1dc3b94ad897,ssn_sosa,http://www.w3.org/ns/ssn/hasOutput,has output,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasState,has state,object_property,no_match,0.1588,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.297, ""embedding_similarity"": 0.3333, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6316, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-c4b78a126f990bba,ssn_sosa,http://www.w3.org/ns/ssn/hasInput,has input,object_property,uogto_extensions_compositional-open-games,https://w3id.org/uogto/extensions#hasLens,hasLens,object_property,no_match,0.1587,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3797, ""embedding_similarity"": 0.3203, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5882, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-638c62c00436e748,ssn_sosa,http://www.w3.org/ns/ssn/hasInput,has input,object_property,uogto_extensions_causal-games,https://w3id.org/uogto/extensions#hasIntervention,hasIntervention,object_property,no_match,0.1586,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.4096, ""embedding_similarity"": 0.3482, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.56, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-96a1855ba953cfa1,ssn_sosa,http://www.w3.org/ns/ssn/hasDeployment,has deployment,object_property,uogto_extensions_compositional-open-games,https://w3id.org/uogto/extensions#hasLens,hasLens,object_property,no_match,0.1582,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.303, ""embedding_similarity"": 0.2965, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6364, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-0025014472b5aad1,ssn_sosa,http://www.w3.org/ns/ssn/hasInput,has input,object_property,uogto_extensions_contract-theory,https://w3id.org/uogto/extensions#hasContract,hasContract,object_property,no_match,0.1581,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.4086, ""embedding_similarity"": 0.3086, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5714, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-04b342c9d0259b44,ssn_sosa,http://www.w3.org/ns/ssn/hasInput,has input,object_property,uogto_extensions_matching-allocation,https://w3id.org/uogto/extensions#hasMatching,hasMatching,object_property,no_match,0.1561,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3678, ""embedding_similarity"": 0.3333, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5714, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-3c17124187b5fb53,ssn_sosa,http://www.w3.org/ns/ssn/hasInput,has input,object_property,uogto_extensions_information-design,https://w3id.org/uogto/extensions#hasDesigner,hasDesigner,object_property,no_match,0.1548,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3596, ""embedding_similarity"": 0.3203, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5714, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-7997412451006d32,ssn_sosa,http://www.w3.org/ns/ssn/hasProperty,has property,object_property,uogto_core_uogto-core,https://w3id.org/uogto/core#hasStrategy,has strategy,object_property,no_match,0.1548,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3393, ""embedding_similarity"": 0.3203, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5833, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-e481a1769f67b085,ssn_sosa,http://www.w3.org/ns/ssn/hasProperty,has property,object_property,uogto_extensions_network-games,https://w3id.org/uogto/extensions#hasGraphPlayer,hasGraphPlayer,object_property,no_match,0.1546,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3878, ""embedding_similarity"": 0.2722, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5714, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-9823976de510004c,ssn_sosa,http://www.w3.org/ns/ssn/hasProperty,has property,object_property,uogto_extensions_computational-social-choice,https://w3id.org/uogto/extensions#hasBallot,hasBallot,object_property,no_match,0.1543,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3908, ""embedding_similarity"": 0.3333, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.5455, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-2547d36a81bc8b5a,ssn_sosa,http://www.w3.org/ns/ssn/hasInput,has input,object_property,uogto_extensions_petri-net-devs-hla,https://w3id.org/uogto/extensions#hasMarking,hasMarking,object_property,no_match,0.1542,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.3158, ""embedding_similarity"": 0.2981, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-f1d6ea096a9b45f9,ssn_sosa,http://www.w3.org/ns/ssn/forProperty,for property,object_property,uogto_extensions_institutional-economics,https://w3id.org/uogto/extensions#hasPropertyRight,hasPropertyRight,object_property,no_match,0.1537,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2667, ""embedding_similarity"": 0.3234, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.6154, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-0053af25b319de7f,ssn_sosa,http://www.w3.org/ns/ssn/Property,Property,class,uogto_extensions_verification-games,https://w3id.org/uogto/extensions#TemporalProperty,TemporalProperty,class,no_match,0.1525,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.2252, ""embedding_similarity"": 0.2981, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.64, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0, ""synonym"": false, ""type_compatible"": true}"
candidate-8c597cedfcba8266,ssn_sosa,http://www.w3.org/ns/sosa/ObservableProperty,ObservableProperty,class,uogto_extensions_verification-games,https://w3id.org/uogto/extensions#TemporalProperty,TemporalProperty,class,no_match,0.1522,rejected,,automation_prefill,Rejected because candidate generator classified this pair as no_match.,low_confidence,"{""definition_similarity"": 0.0, ""embedding_similarity"": 0.3443, ""exact_iri"": false, ""exact_label"": false, ""external_is_uogto_parent"": false, ""lexical_similarity"": 0.7222, ""normalized_label"": false, ""property_signature_similarity"": 0.0, ""source_reliability"": 1.0, ""structural_similarity"": 0.0769, ""synonym"": false, ""type_compatible"": true}"
